"","Subset_1","Subset_2","Subset_3","Subset_4","Subset_5","Subset_6","Subset_7","Subset_8","Subset_9","Subset_10","Subset_11","Subset_12","Subset_13","Subset_14","Subset_15","Subset_16","Subset_17","Subset_18","Subset_19","Subset_20","Subset_21","Subset_22","Subset_23","Subset_24","Subset_25","Subset_26","Subset_27","Subset_28","Subset_29","Subset_30","Subset_31","Subset_32","Subset_33","Subset_34","Subset_35","Subset_36","Subset_37","Subset_38","Subset_39","Subset_40","Subset_41","Subset_42","Subset_43","Subset_44"
"11",0.636942675159236,0,0.0424628450106157,2.29299363057325,0.743099787685775,0.0636942675159236,0.0212314225053079,0.0849256900212314,0.0849256900212314,0.339702760084926,3.2484076433121,0.191082802547771,16.2845010615711,1.29511677282378,8.30148619957537,0.573248407643312,2.05944798301486,1.84713375796178,0.0212314225053079,7.70700636942675,23.6730360934183,0.976645435244161,1.33757961783439,0.445859872611465,1.65605095541401,0.615711252653928,1.29511677282378,0.212314225053079,0.509554140127389,1.23142250530786,5.05307855626327,0.615711252653928,0.403397027600849,0.636942675159236,0.106157112526539,0.169851380042463,2.82377919320594,0.276008492569002,11.0828025477707,0.0636942675159236,0.148619957537155,0.191082802547771,0.636942675159236,0
"12",2.25053078556263,0,0,0,0,0,0,0,0,0,0,0,0,0.0424628450106157,0,0.0424628450106157,0.169851380042463,0.360934182590234,1.04033970276008,0.212314225053079,0.148619957537155,7.38853503184713,1.38004246284501,8.3651804670913,0.467091295116773,0.679405520169851,2.59023354564756,14.1825902335456,1.06157112526539,0.360934182590234,4.24628450106157,0.318471337579618,2.90870488322718,2.46284501061571,0.382165605095541,5.64755838641189,30.6369426751592,1.06157112526539,2.6963906581741,1.0828025477707,0.488322717622081,5.22292993630573,2.01698513800425,0.0849256900212314
"13",6.41188959660297,0,0.0849256900212314,0.169851380042463,5.90233545647558,10.2547770700637,0.127388535031847,0.127388535031847,2.25053078556263,1.18895966029724,0.849256900212314,0.636942675159236,0.424628450106157,2.37791932059448,2.92993630573248,1.12526539278132,1.0828025477707,1.67728237791932,0.658174097664543,0.997876857749469,0.870488322717622,1.91082802547771,2.67515923566879,6.92144373673036,2.14437367303609,4.6072186836518,5.03184713375796,6.36942675159236,2.56900212314225,1.8895966029724,0.445859872611465,0.127388535031847,1.21019108280255,3.63057324840764,1.6135881104034,2.78131634819533,2.95116772823779,0.360934182590234,6.41188959660297,2.9723991507431,0.382165605095541,0.0849256900212314,1.80467091295117,0.955414012738854
"14",1.21019108280255,0,0,0.0636942675159236,0.276008492569002,3.5031847133758,0,0,0.0424628450106157,0.169851380042463,0.29723991507431,0.509554140127389,0.552016985138004,0.424628450106157,1.54989384288747,0.700636942675159,1.29511677282378,2.90870488322718,7.28237791932059,3.37579617834395,5.1380042462845,9.17197452229299,0.700636942675159,3.16348195329087,0.997876857749469,1.10403397027601,5.3927813163482,2.80254777070064,1.18895966029724,1.16772823779193,4.98938428874735,0.573248407643312,4.41613588110403,5.96602972399151,0.552016985138004,1.29511677282378,13.864118895966,0.785562632696391,3.97027600849257,1.18895966029724,3.01486199575372,1.27388535031847,3.05732484076433,0.0636942675159236
"15",1.38004246284501,0.127388535031847,1.18895966029724,1.27388535031847,0.955414012738854,61.5286624203822,0.127388535031847,0.212314225053079,0.254777070063694,0.424628450106157,3.48195329087049,0.339702760084926,1.16772823779193,0.743099787685775,2.50530785562633,0.828025477707006,0,0.530785562632696,0.106157112526539,0.806794055201699,0.870488322717622,0.127388535031847,0.743099787685775,2.10191082802548,1.10403397027601,3.97027600849257,6.43312101910828,1.46496815286624,0.339702760084926,0.318471337579618,0.0424628450106157,0.0212314225053079,0.233545647558386,0.743099787685775,0.29723991507431,1.76220806794055,0.254777070063694,0.233545647558386,0.276008492569002,0.318471337579618,0.0212314225053079,0.106157112526539,0.106157112526539,0.127388535031847
"16",1.38004246284501,0,0,0.0212314225053079,0.0212314225053079,1.44373673036093,0.0212314225053079,0,0,0.148619957537155,0.169851380042463,0.0424628450106157,1.16772823779193,0.233545647558386,0.552016985138004,0.467091295116773,1.6135881104034,27.791932059448,0.573248407643312,1.0828025477707,6.41188959660297,23.6730360934183,0.573248407643312,5.07430997876858,0.764331210191083,0.849256900212314,2.31422505307856,8.53503184713376,0.360934182590234,0.785562632696391,4.79830148619958,0.169851380042463,1.06157112526539,1.16772823779193,0.148619957537155,0.318471337579618,1.38004246284501,0.29723991507431,3.18471337579618,0.360934182590234,0,0.127388535031847,0.806794055201699,0.106157112526539
"17",1.86836518046709,0,0,0.0212314225053079,0,0.0849256900212314,0,0.0212314225053079,0,0.0424628450106157,0,0,0.0849256900212314,0.0849256900212314,0,0.0212314225053079,0,0.636942675159236,0.552016985138004,0.0212314225053079,0.318471337579618,0.339702760084926,0.212314225053079,3.92781316348195,0.403397027600849,1.50743099787686,1.16772823779193,6.56050955414013,11.2951167728238,0.509554140127389,0.191082802547771,0.0636942675159236,3.22717622080679,9.74522292993631,2.31422505307856,27.7282377919321,2.78131634819533,1.10403397027601,0.339702760084926,1.6348195329087,2.80254777070064,18.2165605095541,0.148619957537155,0.0212314225053079
"18",0.934182590233546,0.0636942675159236,3.37579617834395,0.955414012738854,0.403397027600849,12.1443736730361,0.0424628450106157,0.106157112526539,0.212314225053079,0.212314225053079,1.54989384288747,0.318471337579618,0.127388535031847,0.530785562632696,1.84713375796178,0.318471337579618,0.0424628450106157,0.0636942675159236,0.0849256900212314,0.658174097664543,0.254777070063694,0.0849256900212314,0.318471337579618,1.18895966029724,0.658174097664543,2.20806794055202,1.38004246284501,0.636942675159236,2.46284501061571,0.339702760084926,0.106157112526539,0.0212314225053079,0.89171974522293,8.55626326963907,1.76220806794055,39.447983014862,1.71974522292994,1.18895966029724,0.106157112526539,0.360934182590234,0.636942675159236,10.0212314225053,1.50743099787686,0.148619957537155
"19",1.0828025477707,11.6772823779193,0.870488322717622,0.0636942675159236,0.509554140127389,0.0212314225053079,16.5392781316348,2.71762208067941,0.29723991507431,48.6411889596603,2.90870488322718,0.467091295116773,0,9.00212314225053,0.233545647558386,0.764331210191083,0,0,0.106157112526539,0.318471337579618,0.191082802547771,0.0212314225053079,0.0212314225053079,0.276008492569002,0.212314225053079,2.25053078556263,0.169851380042463,0.0636942675159236,0.148619957537155,0.0849256900212314,0,0,0.0636942675159236,0.0424628450106157,0.0212314225053079,0.0212314225053079,0,0.169851380042463,0,0,0,0.0212314225053079,0,0
"20",1.54989384288747,0.106157112526539,0.106157112526539,0.467091295116773,33.1634819532909,0.0424628450106157,0.127388535031847,0.59447983014862,27.515923566879,2.92993630573248,0.912951167728238,3.18471337579618,0.467091295116773,4.37367303609342,7.09129511677282,3.46072186836518,0.318471337579618,0.0424628450106157,0.636942675159236,1.54989384288747,0.29723991507431,0,3.82165605095541,0.148619957537155,0.573248407643312,1.04033970276008,1.25265392781316,0.106157112526539,1.06157112526539,0.403397027600849,0,0,0.360934182590234,0.743099787685775,0.828025477707006,0.0849256900212314,0.0849256900212314,0,0.0636942675159236,0,0.106157112526539,0,0.0849256900212314,0.29723991507431
