"","Subset_1","Subset_2","Subset_3","Subset_4","Subset_5","Subset_6","Subset_7","Subset_8","Subset_9","Subset_10","Subset_11","Subset_12","Subset_13","Subset_14","Subset_15","Subset_16","Subset_17","Subset_18","Subset_19","Subset_20","Subset_21","Subset_22","Subset_23","Subset_24","Subset_25","Subset_26","Subset_27","Subset_28","Subset_29","Subset_30","Subset_31","Subset_32","Subset_33","Subset_34","Subset_35","Subset_36","Subset_37","Subset_38","Subset_39","Subset_40","Subset_41","Subset_42","Subset_43","Subset_44","Subset_45","Subset_46","Subset_47"
"23",0,97.3333333333333,0.333333333333333,0,0,0,0,0,0,0.222222222222222,0,0.222222222222222,0.333333333333333,0,0.111111111111111,0,0,0.111111111111111,0,0,0,0.222222222222222,0,0,0.222222222222222,0,0,0.111111111111111,0,0.222222222222222,0,0,0,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0.666666666666667,3.22222222222222,0.111111111111111,0,0,0,0,0,0.777777777777778,0,0,0.444444444444444,0,0,0.444444444444444,0,0,0.444444444444444,0.111111111111111,0.111111111111111,0,0,0,0,0,0.222222222222222,0.666666666666667,0.222222222222222,0,0.333333333333333,0.555555555555556,2,0,0,0.111111111111111,0,0,0.222222222222222,0.666666666666667,4.33333333333333,1.44444444444444,78.8888888888889,0.111111111111111,0,0.222222222222222,3.66666666666667
"25",0,0.333333333333333,2,0,0.333333333333333,0.111111111111111,0,0,0,0.111111111111111,0.222222222222222,0.777777777777778,0.333333333333333,0,0,0,0,0.444444444444444,1.22222222222222,0,0,2,0,0,0,0.111111111111111,0.222222222222222,2.88888888888889,87.4444444444444,0,0,0.222222222222222,1.11111111111111,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0
"26",0,0.111111111111111,0.222222222222222,0.333333333333333,0.111111111111111,1.44444444444444,0,0,0,0.222222222222222,0.111111111111111,0.555555555555556,2.33333333333333,0,0,0.222222222222222,0,0.888888888888889,2.55555555555556,0,0,0.555555555555556,0,0,0,0,0.333333333333333,1.55555555555556,2.22222222222222,0,0,0.222222222222222,0.555555555555556,0,0,73.2222222222222,5.44444444444444,0,0.111111111111111,0.111111111111111,0.222222222222222,0,0.444444444444444,5,0.333333333333333,0.222222222222222,0.333333333333333
"27",0,0.111111111111111,1,0.333333333333333,0.111111111111111,0.111111111111111,0,0,0.222222222222222,1.66666666666667,0.333333333333333,0.111111111111111,0.666666666666667,0,0.111111111111111,0.333333333333333,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.444444444444444,0.222222222222222,0,0.111111111111111,0.555555555555556,0.222222222222222,1.11111111111111,0.333333333333333,0.333333333333333,1.88888888888889,3.44444444444444,2.11111111111111,1.11111111111111,0.777777777777778,0.111111111111111,0,0,0.333333333333333,1,11.2222222222222,5.33333333333333,5.33333333333333,10.3333333333333,0,0,0.222222222222222,47.5555555555556
"28",0,0.444444444444444,2.44444444444444,0.555555555555556,10.6666666666667,15.3333333333333,0.111111111111111,0,0.777777777777778,0.111111111111111,1.66666666666667,54.1111111111111,5.33333333333333,0,0.888888888888889,0,0.333333333333333,1.66666666666667,0.111111111111111,0.333333333333333,0.333333333333333,2,0,0,0,0,0.111111111111111,0.444444444444444,0.555555555555556,0,0.111111111111111,0.111111111111111,0.333333333333333,0.555555555555556,0,0,0,0,0,0.444444444444444,0,0.111111111111111,0,0,0,0,0
"29",0,0,0,0.333333333333333,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0.222222222222222,0,0,0,0,0.222222222222222,0.777777777777778,0.222222222222222,0,0,0.111111111111111,0.333333333333333,0,0,94.1111111111111,1,0,0.222222222222222,0,0.555555555555556,0,0,0.888888888888889,0.333333333333333,0.333333333333333,0
"30",0,0.111111111111111,0.111111111111111,0,0.333333333333333,0.666666666666667,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0.222222222222222,0,0,0.666666666666667,0,0.222222222222222,0,0,0,0.222222222222222,0,0,0,0,0,0.222222222222222,1.44444444444444,0,0,0,0.111111111111111,0,0,14.7777777777778,80,0,0,0,0,0,0,0.333333333333333,0.222222222222222,0,0
"31",0,4.77777777777778,30.5555555555556,0.777777777777778,2.66666666666667,0.555555555555556,1.55555555555556,0,0,0,0.777777777777778,2.11111111111111,34.7777777777778,0,0,0.888888888888889,0,0.222222222222222,5.44444444444444,0,0.444444444444444,1.22222222222222,0,0,0,0,0.111111111111111,5,7.44444444444444,0,0,0,0.222222222222222,0,0,0.222222222222222,0,0,0,0,0.222222222222222,0,0,0,0,0,0
"32",0.444444444444444,0,0.222222222222222,0,0.666666666666667,0.111111111111111,0,96.4444444444444,0,0,0,0,0.111111111111111,0.777777777777778,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0.222222222222222,0.222222222222222,0,0.111111111111111,0,0,0,0,0.111111111111111,0,0,0
"33",99.3333333333333,0,0,0,0,0,0,0.444444444444444,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0.222222222222222,0.333333333333333,1.22222222222222,3.77777777777778,2.22222222222222,0.444444444444444,0,49.4444444444444,2.55555555555556,2.88888888888889,0,0.222222222222222,0,3.88888888888889,0.222222222222222,0.444444444444444,0.222222222222222,0,0.555555555555556,0.888888888888889,0,0,24.7777777777778,2.11111111111111,2.33333333333333,0,0,0,0.666666666666667,0.222222222222222,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0.777777777777778,1.33333333333333,21.4444444444444,4.55555555555556,0.111111111111111,0,0.222222222222222,2.33333333333333,18.5555555555556,0,0.333333333333333,0,0,7.11111111111111,18.7777777777778,4.22222222222222,0,0,4.66666666666667,3.66666666666667,0,0.333333333333333,0,8.66666666666667,2.11111111111111,0.111111111111111,0,0.222222222222222,0,0.222222222222222,0.111111111111111,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0
"36",0,0,0.333333333333333,0.222222222222222,0.333333333333333,0,0.222222222222222,0,2.55555555555556,0.555555555555556,0.333333333333333,0.222222222222222,0.222222222222222,0,1.44444444444444,0.222222222222222,0,0.111111111111111,0,0,2.44444444444444,0.111111111111111,0,47.2222222222222,37.6666666666667,0.111111111111111,0.111111111111111,0,0,4.44444444444444,0.222222222222222,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.111111111111111,0.111111111111111,0,0,0,0,0
"37",0,0.555555555555556,8.88888888888889,2,2.33333333333333,7.44444444444444,2,0,4,1.55555555555556,1,3.66666666666667,1.44444444444444,0,59.7777777777778,0.111111111111111,0.111111111111111,1,0.222222222222222,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0.444444444444444,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.333333333333333,0.333333333333333,0.555555555555556,0,0.222222222222222,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0
"38",0,0.111111111111111,2.77777777777778,0.333333333333333,0.888888888888889,1.11111111111111,0.555555555555556,0,2.88888888888889,5.33333333333333,2.44444444444444,0.111111111111111,0,0,71.6666666666667,1.77777777777778,0,0,0,0.222222222222222,3.66666666666667,0.777777777777778,0,0.888888888888889,2.55555555555556,0,0.888888888888889,0.333333333333333,0,0.111111111111111,0.222222222222222,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0.888888888888889,2.55555555555556,13.4444444444444,5.22222222222222,0,0,4.77777777777778,5.88888888888889,16.8888888888889,0.666666666666667,0.444444444444444,0,4.33333333333333,12.3333333333333,0.222222222222222,0.111111111111111,1.55555555555556,0.111111111111111,15.5555555555556,5,0,0.555555555555556,2.33333333333333,0.888888888888889,1.22222222222222,0.333333333333333,0,0.222222222222222,1.33333333333333,0.666666666666667,1.77777777777778,0.111111111111111,0,0.111111111111111,0,0,0.222222222222222,0,0.111111111111111,0,0,0,0,0.111111111111111,0
"40",0,0,0.555555555555556,0,0.333333333333333,0.222222222222222,0,0,2.44444444444444,0.888888888888889,0.111111111111111,0.222222222222222,0.222222222222222,0,0,0.222222222222222,0.333333333333333,0,0.333333333333333,0.222222222222222,2,0.888888888888889,0,1.33333333333333,19.1111111111111,1.11111111111111,4.55555555555556,0.111111111111111,0,20.3333333333333,5.22222222222222,1.77777777777778,1.11111111111111,0.333333333333333,0.555555555555556,0.222222222222222,0,0.666666666666667,4.33333333333333,8,0.333333333333333,12.4444444444444,0,0.222222222222222,0,9.11111111111111,0.111111111111111
"41",0,0.111111111111111,0.444444444444444,0,0.222222222222222,0.111111111111111,0,0,0.111111111111111,0.222222222222222,0,0,0.111111111111111,0,0,0.333333333333333,0,0,0.222222222222222,0,0.888888888888889,0.333333333333333,0,0.666666666666667,1.55555555555556,0.111111111111111,0.555555555555556,0,0.111111111111111,1,1.88888888888889,0.444444444444444,2.11111111111111,0.111111111111111,0,3.11111111111111,0,1.33333333333333,6.11111111111111,2.77777777777778,0.666666666666667,1.77777777777778,0,0.222222222222222,0.111111111111111,71.8888888888889,0.333333333333333
"42",0,0.333333333333333,2.22222222222222,0.111111111111111,1.22222222222222,1,0.666666666666667,0,0.666666666666667,7.55555555555556,1.77777777777778,0,0,0,1,2.22222222222222,4.33333333333333,2.77777777777778,0,0,7.77777777777778,0.777777777777778,0,0.333333333333333,0,53.5555555555556,6.77777777777778,0,0,3.77777777777778,0.444444444444444,0.333333333333333,0,0,0.111111111111111,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0
"43",0,0,0.666666666666667,0.111111111111111,1.11111111111111,3.77777777777778,0.444444444444444,0,0.888888888888889,0.666666666666667,0,0.111111111111111,0.777777777777778,0,0.111111111111111,0.111111111111111,2.44444444444444,82.6666666666667,0,0.111111111111111,0.333333333333333,0,0,1.11111111111111,0,3.55555555555556,0,0,0,0.777777777777778,0,0.111111111111111,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0
"44",0.111111111111111,0.111111111111111,0.888888888888889,7.33333333333333,6.33333333333333,4.88888888888889,0.222222222222222,0,7,37.8888888888889,9.66666666666667,0.777777777777778,0.888888888888889,0,0.111111111111111,3.44444444444444,0.666666666666667,0.444444444444444,0.111111111111111,10.1111111111111,3.88888888888889,0.555555555555556,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.222222222222222,0,0,0.333333333333333,0.222222222222222,0.333333333333333,0,0,0.111111111111111,0,0,0,0,0.666666666666667,0.111111111111111,1.22222222222222,0,0,0,0
"45",0,0,0.666666666666667,0.666666666666667,1.22222222222222,0.222222222222222,0.222222222222222,0,2.77777777777778,0.555555555555556,0.666666666666667,0.222222222222222,0.444444444444444,0,0.222222222222222,0.111111111111111,2.55555555555556,1.88888888888889,0,0,0.333333333333333,0.777777777777778,0,0.111111111111111,2.22222222222222,16.2222222222222,3.22222222222222,0,0,60.5555555555556,1.55555555555556,0.222222222222222,0,0,0.333333333333333,0,0,0.111111111111111,0.222222222222222,1.11111111111111,0.111111111111111,0.222222222222222,0,0,0,0,0.222222222222222
"46",0,0,2.66666666666667,0,0,0,0,0,0,0,0,0.111111111111111,4.55555555555556,0,0,0,0,0.111111111111111,39.1111111111111,0,0,0,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0,1.22222222222222,0.333333333333333,1.33333333333333,0.111111111111111,0.444444444444444,0.111111111111111,0,0,0.222222222222222,48.6666666666667
"47",0,0,0.333333333333333,0,0,0,0,0,0.111111111111111,0,0,0,0.333333333333333,0,0,0.111111111111111,0,0,0,0,0,0,0,0.222222222222222,0.333333333333333,0.222222222222222,0.111111111111111,0,0,2.22222222222222,0.555555555555556,0,0,0,0.888888888888889,0,0,87.8888888888889,3,1,0.222222222222222,0.555555555555556,0.222222222222222,0,0.333333333333333,0,1.33333333333333
"48",0,0,2.33333333333333,1.11111111111111,0.222222222222222,0.111111111111111,0,0,2,0.111111111111111,0.111111111111111,0.333333333333333,2,0,0,0.111111111111111,0,5.33333333333333,2.33333333333333,0,0.333333333333333,0.222222222222222,0,9.22222222222222,4.44444444444444,0.888888888888889,0.111111111111111,0,0,3.11111111111111,0.222222222222222,0.111111111111111,0.111111111111111,1.11111111111111,56.5555555555556,0,0,6.22222222222222,0.444444444444444,0.333333333333333,0,0,0,0,0,0,0.444444444444444
"49",0,0.333333333333333,1.11111111111111,0,0.333333333333333,0.111111111111111,0,0,1.77777777777778,0,0,0.111111111111111,0.222222222222222,0,0,0.444444444444444,2,0.111111111111111,0,0,1,0.777777777777778,0,0,0.777777777777778,5.11111111111111,2.55555555555556,0,0,6.77777777777778,5.33333333333333,0,0.111111111111111,0,0.888888888888889,0.333333333333333,0,3.22222222222222,58.3333333333333,0.666666666666667,0,1.11111111111111,0,0,6.22222222222222,0.222222222222222,0
