"PAX5"	"CD19"	"CD34"	"HLA-DR"	"CD24"	"CD43"	"CD38"	"TDT"	"CD58"	"IGMi"	"CD127"	"CD45"	"CD123"	"CD179a"	"tIKAROS"	"CD20"	"CD22"	"RAG1"	"CD179b"	"IGMs"	"TSLPR"	"CD79b"	"CD10"
"36"	3.18835719896512	1.96236159063643	4.00162991110529	-1.53699063730629	2.11858849348429	2.19270214450466	3.10549971343526	1.02079521841984	0.924554467126852	-1.72908757877764	-0.547317484743761	0.344971058073932	0.0939812275848034	0.181286183669532	0.135477491682356	0.0454963860492435	-0.023290239408917	-0.0208595091519172	0.166248867002223	-0.1419277656998	-0.00266387693998357	0.00882413285747302	-5.97468681194371
"44"	2.82739677096189	2.4258177450592	3.64110717993734	0.831701293425321	-1.76886307832078	0.837947849059083	3.13033130975402	0.789219012383462	1.23743811001522	-1.54451434022984	0.541948920473786	1.9904530715897	0.152980507728876	1.75243153755411	0.293561176221901	0.0457100522039761	0.174724911725414	-0.00829233989419006	1.82000420597204	0.118675885707024	-0.0301024396158993	0.0767337335186335	-5.18797143453431
"29"	3.36419125912695	1.12846763217496	-4.21723143434821	-0.992661943570968	1.41052417178159	2.32037871131417	4.50447854483814	-2.31911957687293	-1.46995217580119	1.83762963748247	-0.48283065943627	0.6722055922752	0.0726199093190837	1.03863325446017	0.00589498538576193	0.060098135309362	0.0234166180263614	0.0798194203006893	0.413669921546684	-0.0489137454371113	0.0415828266952364	0.0517178869519138	-7.25135048838708
"28"	3.52928020766451	-0.961551519668141	-4.34221477258008	-1.017330305977	1.3649509625132	-0.401233012068997	-0.861816713488323	-1.89328997895547	0.391009661308523	0.881637984404806	-0.539008150408871	0.826358829025161	0.128460765820767	0.339437139106077	0.03655491228803	0.0232321604502123	0.032220654090981	0.0318684740777022	0.132790014059858	-0.0747416912571253	0.0170486581279999	0.0462107206990998	-5.95577575969254
"33"	1.0895007167187	0.533388368654599	-1.67149176280095	2.84839640079638	-2.07397899888699	1.12575457430202	-3.24625647094456	-1.82939732085444	-0.680579422039794	-1.60863394723148	-0.467240423857	0.786084681121153	0.0992435124392391	0.483885629730855	0.0529317837620888	0.0447661473860143	0.0360432461734778	0.0609651871974132	-0.423853717320187	-0.0815038537147379	0.054388059997765	0.0716791488351451	-4.18066909406157
"32"	-0.979749176500324	-1.36165930789087	-4.26532969699127	3.62535639900139	-1.15929420555191	-1.38801950678263	2.06111071969212	-1.77979335261269	-1.811630239906	0.179008599474136	0.0344280881774545	-0.755808079238447	0.0272982157091191	-0.448947805712406	0.0506330782341648	0.0369664943114678	0.0370122766777396	0.00332447463758003	-0.456594847571249	0.148667932414415	0.0336804001707722	0.0429962470660152	-1.8861248249316
"34"	1.84240818036065	-1.99421210694291	-3.67126456304684	-3.49162284948992	1.20329558884644	3.89249608603599	3.18449716608806	1.22443659030022	0.484789960266566	2.62936895875916	-0.501805411574869	0.776077542657717	-0.0245848915994759	1.5049547246121	0.0236685920035376	0.0348041304680312	0.0273659410089604	-0.0192317063858869	0.236332598603236	0.671315040819047	0.047792717556516	0.108777488212377	6.35990025677956
"2"	-6.26644039262855	-1.20640828407483	-4.24143996010659	-4.49468583631479	1.57558546351461	2.46730122480997	5.55433076086464	2.60873657938301	-1.19380976596586	1.48141739087639	0.454761326290768	-0.74986098837207	0.098808202254338	2.02610436867822	0.129298527275241	0.0723480802653128	0.0721534541760182	0.155447861926414	1.37217247469285	-0.100323410453011	0.00483998345116873	0.0277297268754445	3.57998877893209
"18"	-0.873089567472844	-3.1291226716221	-4.2546960711902	-9.90760974000253	3.00235035470075	-1.092867711584	2.53304214105634	-2.1886825654018	-0.250939280246407	-1.70634537387641	2.28902687806435	0.768817290058684	0.133504336945001	0.435819651468603	0.0656178788484523	0.0208460970274547	0.0635753310818144	0.0291644505084204	0.0847041257893184	-0.0839692249015533	0.00511620305446608	0.503133101150167	-1.68025458098447
"15"	-1.50009513884312	-1.59522459858327	0.757825894073319	0.223967280474253	-4.21714614944802	1.24304905762797	3.04455424247349	1.19286991984711	-0.764089717618933	1.60717769139495	2.96311408692305	-0.801240001035957	0.107879771648252	0.494233842967919	0.0364473609123572	0.0176897756810689	0.0288471189191054	-0.00626638721295376	0.106803248759059	0.0563470512917084	0.635081275529346	0.400699222045718	3.34683101543189
"20"	1.98920298639855	1.11070295000568	2.21403544206502	-3.78174911370125	-4.00382189637275	2.21330039609112	-2.33277623724242	1.38879118680672	1.46065142533058	-1.56585421177712	1.47851761672562	0.761693069821796	1.23866738970832	0.17662491830249	0.0147483890833268	0.0280608544957579	-0.0149822560916445	0.0612972956648042	0.271198345777604	-0.120238863282809	-0.0213178837340365	0.0159665364131758	3.48166025095199
"35"	-2.8418394912785	-2.98167102745004	2.205278880053	-0.970780778273507	2.43734672863828	3.17748669437558	-4.66259268138906	0.837459298190603	-0.660702382425265	2.1283711000357	-0.464459617574167	0.742352649353877	0.0652514517420459	0.519457382505999	0.105112694033121	0.0297968374948395	0.0189234648637712	0.0541946140587575	-0.44653941789493	0.256799950142487	0.014103969488886	0.0116959628739816	6.11407997270672
"24"	-2.68810546048265	-1.41914973914606	1.53112808646112	1.5860897321179	-1.68173233744623	1.86255732043065	-1.86257393321074	-1.07319750043115	0.335310376149488	-1.47784799509468	2.04575666514832	0.804287599012855	0.116953867497164	0.234564162258097	0.050775344836031	-0.00970770092628011	0.0083532870978564	-0.00201824805558185	0.145855983995962	0.0816966799234261	0.236616394995803	0.347281674528578	6.27710548695969
"19"	-5.85168451230559	-4.39332402716872	1.12939265287754	-1.33960787842168	-2.62460844387507	5.40594065233211	2.13949221216492	-2.34550873206208	1.21307703653787	0.935426802657444	0.510620058902961	1.56289796440126	2.24076410093348	0.470552362683232	0.0846028656199142	-0.0410710681586084	0.00961739006760833	0.035413156744671	-0.404292249426378	-0.115433574692762	0.105029038675817	0.0288253273012344	-1.86042090064862
"31"	-1.13070909930562	-1.96346513335753	-1.34020691321247	1.12462316207771	1.4958043195913	-2.51151697117899	-0.781126248948511	-0.955907678994394	-0.668782344303152	-1.7224113745078	-0.519576744970232	0.798056972520263	0.0686517595382804	-0.474254012845877	0.0391154956197722	0.0240779934847908	0.0322359595938905	0.0268380333462501	-0.440770995840807	-0.0745161545995228	0.0247637136957931	0.0591569904786139	3.20219485837768
"30"	-2.89266300053526	-2.51921104483228	-3.90151672441618	-0.586889982090242	2.85145039747387	-4.25952825102447	0.419662300001062	-2.33557148752336	-0.83589483617983	-1.73810510168851	-0.421540672992576	0.809144666920098	0.120665023756467	0.49508092641038	0.0511815830828448	0.036745545341336	0.0464574126726526	0.0411953498999654	-0.449134269376625	-0.135713883106017	0.0191591577264134	-0.0158566256799005	4.71160665115604
"26"	-3.52795829536989	-2.85060272826995	-4.28530598071672	-0.548324367219138	3.0960654870608	-2.47179823587887	-0.77954596679209	-2.35582211453943	-1.15082865390403	-1.69472976554824	2.04733767429204	0.785720487703577	0.123632840518067	0.490872886863503	0.0649684917136657	0.0272476528268145	0.0544363948820331	0.00754896523636052	-0.433094409986727	-0.117075206534735	0.00573827708294469	0.0134931911135382	1.64521916025363
"25"	-6.29717919475059	-4.40248981194891	-1.85350974371937	1.5030718677702	-5.50590073805296	-5.16613002666156	-3.20612981789206	-2.34992579231894	-2.40866054000795	-1.66624693479842	-0.508271589812279	0.761936464910759	0.123978934760631	0.458696825001704	0.0709646693055902	0.0417893309117918	0.0598003590445049	0.0648900784044337	-0.41440952291632	-0.0922280479077102	0.0496475918285629	0.0329122586763496	5.48800098531648
"9"	-5.83816088542091	-4.44404830678227	-4.23037604727368	-4.68671002814936	-6.92519230534747	-2.13864104295627	-4.51567347208051	-2.3316157905269	-1.05137970592168	-1.69688321916	0.687838228484789	-0.785968813013148	0.0879182963196275	-0.460096634822479	0.0865036959224552	0.0511089843269983	0.0628831486664985	0.0585823610445304	-0.436165929842022	-0.0770949116588127	0.048063094988496	0.054349856981194	2.84961290148847
"3"	-0.972046283863808	0.332735359452108	-4.34336812064735	0.329438632436369	-5.61794654581413	-6.34851958346739	-3.18925471656609	-2.37231268505065	-2.43230786704686	4.77384774082504	0.141828545081709	1.4958492984692	0.0835979254991002	0.517379752202622	0.0403976328682512	1.02016946549719	0.074210741048426	-0.00837054718580169	-0.452187491046789	1.37909569167057	0.0377792618746887	-0.0159129165755591	-8.02793399076068
"27"	-3.64646268350573	-4.38432101078169	-4.34199654314214	2.49577327417276	1.28979639757018	-5.55439980132659	-2.22153567623565	-2.4141316853027	-2.0321973784251	-1.73364806076898	-0.540350334571141	-0.796239998288897	0.112170306032111	0.48663982072484	0.0594125073605149	0.0239715137551119	0.0392621014804925	0.0375422107174122	-0.463504870974763	-0.140345044821268	0.0374067600983828	0.0559548421456528	-2.1189295105278
"22"	-5.14187049274678	-4.3930549600518	-4.26555858503388	-1.09120984543292	-2.01109311891016	-5.32462169714269	-1.52636119693483	-2.3645830463862	-2.29517822007058	-1.70469389244493	-0.511392767286428	-0.759134237400632	0.0932907383763572	0.457010703056875	0.0610499260121536	0.0335301871372111	0.0495311424275865	0.0353477829707704	-0.420735490892852	-0.116362813906194	0.0420065796403185	0.0527761090952791	-6.3063381367787
"21"	-5.44939276351014	-4.44938082634063	-4.29833366482766	3.29890521254265	-5.55268430748024	-6.44963774674573	-6.19022481480599	-2.36768170947371	-2.4069530568693	-1.69940336768985	-0.486426405020186	0.789103931506954	0.101030106234507	0.517396660122056	0.0757310771644898	0.0376261659169322	0.0593977954855985	0.0551147291081065	-0.423935890359683	-0.111855240644359	0.0487738664644918	0.0574733697483928	-2.80443919350951
"10"	-5.78572791874597	-4.41435858666471	-4.27380014201864	-0.910569583372027	-7.52461794280987	-4.21755203216726	-4.84841459502694	-2.33569944658629	-2.39314798547555	-1.67784928928643	0.482922145529153	0.777173018908202	0.0716335853517377	0.510862311833698	0.0761214971877066	0.0452626404885994	0.0560424090898464	0.0518560911737258	-0.400339050638506	-0.082965119167494	0.0519685320117608	0.0464761826199949	-3.06017261625315
"12"	-1.30111774365911	-4.35936416845321	-4.18590269269156	-4.99605853509132	-5.89933165662613	2.66290851764867	1.45263945126319	-2.09683459231449	-1.62111890820045	-1.69148027292265	-0.503217268512272	0.777817835361693	0.120150969541293	-0.429133347143116	0.0745332418738626	0.0417434102009021	0.0650906040072829	0.0624532300940039	-0.403220720866975	-0.0666852714530677	0.0681842005570974	-0.0118812756413342	-3.4524502801952
"13"	-6.23526951868012	-4.35674747238398	-4.23547972377049	-5.13987569563399	-7.80896560293511	4.6332641258496	-0.79491000882376	-2.30832219692613	-0.925136754370816	-1.66548036646772	0.145877028426285	2.41345970805826	0.0495003518762941	0.517840991685633	0.05205386522204	0.0477714396403396	0.0566776385264501	0.00727230873320474	-0.397249441778348	-0.0806443840044678	0.0533345336397623	0.0666488554438744	-7.96661736209722
"7"	-6.15893210114804	-3.404465036149	-4.16897192082367	-10	-7.83357001096614	3.36420934674572	1.082148338189	-2.29019619339654	-1.7625962947929	-1.67303734659055	4.10489870326095	2.08002851261104	0.11396644985371	0.521096326388375	0.0517669875694739	0.0388382474299627	0.0551025115711204	0.319988308079148	-0.364630667960902	-0.0727416485522656	-0.00937740475024712	0.0680511284426734	-7.95049136386542
"17"	-6.27504155561768	-4.33988160030344	-4.2113066996076	-6.56910968170309	1.17799559251317	-6.43327377347996	-6.043826486876	-2.31547462244313	-2.38036034344935	-1.63678968268923	-0.507843747625018	0.767691527659599	0.113342331849013	0.470055305919951	0.0759937960001886	0.0489066913605701	0.0689021672504793	0.0668685389461825	-0.396149628698842	-0.0673947640354425	0.0387743715117881	0.0599719796584379	-7.96818486234788
"6"	-5.08505846636464	-4.35227341521369	-4.22225388662399	-8.73267979337962	-7.83816749257186	-4.80840311297896	-1.07421372906658	-2.32141874938145	-2.3693672647452	-1.6765518399835	-0.438769889289722	0.717945784723397	0.113019590509036	0.487592447944739	0.0743342213066198	0.0447332117399424	0.0617681963218113	0.0624461209506903	-0.394888580914543	-0.0754822253420097	0.0513333861195207	0.0585499994074316	-8.00805996229121
"16"	-5.30898268994456	-4.41238778291766	-4.27132157217032	-3.26590076509226	-4.83808225637043	-6.46376862236096	-7.971007722885	-2.36382405666598	-2.40562742424723	-1.69869267678189	-0.492052093341366	0.789321036331001	0.11102119193038	0.510229782242608	0.0742110153791503	0.0439833700385558	0.0490410042547969	0.0569449780836611	-0.415900093841606	-0.100072668578254	0.0599732190163126	0.0626118888224918	-8.04234061830952
"11"	-6.28034472805299	-4.37332877639767	-4.25987837073331	-4.54770900416352	-7.80804058028768	-6.41403446841897	-8.04882183000834	-2.332640587774	-2.35623686533689	-1.67093727367463	-0.500251645858746	0.788648934311537	0.109801385409282	0.512357689154757	0.0849427773187993	0.0458474712281368	0.0619825458810114	0.0563845992465046	-0.40590815045893	-0.0704295549362606	0.0588415312803377	0.072068519777692	-8.04321436014309
"4"	-6.20928913231376	-4.32956929815028	-4.1895248338161	-9.05916344532101	-7.81746197726153	-6.41387473167036	-7.89866977881256	-2.30639542926743	-0.667823099262672	0.771321631623679	-0.480632039598317	0.746732854669739	0.0685589449249724	0.4745845083249	0.069927712924428	0.0371627025754205	0.0680064108527744	0.0364902968496068	-0.371049220682262	-0.103591697760682	0.0488678746234765	0.0664390926792437	-6.98791978119623
"5"	-6.22926180375484	-4.3591870466878	-4.2564411347824	-9.90733827123037	-7.73649960127531	-6.44455988865749	-8.00756239384196	-2.33345216284925	-2.34553151508837	-1.68037069229943	-0.506120339304699	-0.322813129120693	0.131917333729841	0.522122722465909	0.0767571350277295	0.0529054822474688	0.0642147071283743	0.0633530537588437	-0.41251915277248	-0.0725236754126477	0.0648390723733131	0.0696877861801328	-7.97165896111768
